athlete_id,games,year,season,city,sport,event,medal
4084,1912 Summer,1912,Summer,Stockholm,Cycling,"Cycling Men's Road Race, Team",NA
4085,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 15 kilometres,NA
4085,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 7.5 kilometres Sprint,NA
4085,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 15 kilometres,NA
4085,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Bronze
4085,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 7.5 kilometres Sprint,NA
4085,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 10 kilometres Pursuit,NA
4085,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 15 kilometres,NA
4085,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Silver
4085,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 15 kilometres,NA
4085,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,NA
4086,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxless Pairs,NA
4087,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Pairs,NA
4087,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxless Fours,Silver
4088,1936 Summer,1936,Summer,Berlin,Boxing,Boxing Men's Welterweight,NA
4089,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Mountainbike, Cross-Country",NA
4090,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, 300 metres and 600 metres, Prone, Team",NA
4091,1992 Winter,1992,Winter,Albertville,Bobsleigh,Bobsleigh Men's Four,NA
4092,1980 Summer,1980,Summer,Moskva,Water Polo,Water Polo Men's Water Polo,NA
4093,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Pairs,NA
4094,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Shot Put,Gold
4094,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Shot Put,NA
4094,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Shot Put,NA
4095,1996 Summer,1996,Summer,Atlanta,Water Polo,Water Polo Men's Water Polo,NA
4096,2010 Winter,2010,Winter,Vancouver,Bobsleigh,Bobsleigh Men's Four,NA
4097,1964 Summer,1964,Summer,Tokyo,Football,Football Men's Football,NA
4098,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
4099,1924 Summer,1924,Summer,Paris,Art Competitions,Art Competitions Mixed Sculpturing,NA
4100,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Bronze
4100,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Gold
4100,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",NA
4100,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",NA
4101,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,NA
4101,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,Silver
4101,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Silver
4101,2012 Summer,2012,Summer,London,Football,Football Women's Football,NA
4102,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 10,000 metres",NA
4103,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Backstroke,NA
4103,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Backstroke,NA
4104,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Javelin Throw,NA
4105,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's Sprint,NA
4105,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,NA
4105,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,NA
4106,1924 Summer,1924,Summer,Paris,Boxing,Boxing Men's Bantamweight,NA
4107,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,NA
4107,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,NA
4108,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Gold
4109,1964 Summer,1964,Summer,Tokyo,Cycling,"Cycling Men's Road Race, Individual",NA
4109,1964 Summer,1964,Summer,Tokyo,Cycling,Cycling Men's 100 kilometres Team Time Trial,Silver
4110,1928 Winter,1928,Winter,Sankt Moritz,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
4111,1928 Winter,1928,Winter,Sankt Moritz,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
4112,1984 Summer,1984,Summer,Los Angeles,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",NA
4113,1896 Summer,1896,Summer,Athina,Athletics,Athletics Men's 110 metres Hurdles,NA
4114,1996 Summer,1996,Summer,Atlanta,Shooting,Shooting Men's Skeet,NA
4114,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Men's Skeet,NA
4114,2012 Summer,2012,Summer,London,Shooting,Shooting Men's Skeet,NA
4115,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Decathlon,NA
4116,1896 Summer,1896,Summer,Athina,Swimming,"Swimming Men's 1,200 metres Freestyle",Silver
4117,2012 Summer,2012,Summer,London,Shooting,Shooting Women's Skeet,NA
4118,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 800 metres,NA
4119,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,NA
4120,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Men's Basketball,NA
4121,1998 Winter,1998,Winter,Nagano,Curling,Curling Men's Curling,Gold
4122,1906 Summer,1906,Summer,Athina,Cycling,"Cycling Men's Road Race, Individual",NA
4122,1906 Summer,1906,Summer,Athina,Cycling,Cycling Men's 20 kilometres,NA
4123,1956 Summer,1956,Summer,Melbourne,Sailing,Sailing Mixed Three Person Keelboat,Silver
4124,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 10 kilometres Sprint,Silver
4124,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 20 kilometres,NA
4124,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
4124,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,NA
4124,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 20 kilometres,NA
4124,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Gold
4124,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 10 kilometres Sprint,Bronze
4124,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,NA
4124,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 15 kilometres Mass Start,NA
4124,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 20 kilometres,NA
4124,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NA
4125,1948 Summer,1948,Summer,London,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",NA
4125,1952 Summer,1952,Summer,Helsinki,Cycling,"Cycling Men's Road Race, Individual",NA
4125,1952 Summer,1952,Summer,Helsinki,Cycling,"Cycling Men's Road Race, Team",NA
4126,1956 Winter,1956,Winter,Cortina d'Ampezzo,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
4126,1956 Winter,1956,Winter,Cortina d'Ampezzo,Alpine Skiing,Alpine Skiing Men's Slalom,NA
4127,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,NA
4127,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,NA
4128,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
4129,1972 Summer,1972,Summer,Munich,Football,Football Men's Football,NA
4130,1968 Summer,1968,Summer,Mexico City,Cycling,"Cycling Men's Road Race, Individual",NA
4130,1968 Summer,1968,Summer,Mexico City,Cycling,Cycling Men's 100 kilometres Team Time Trial,NA
4130,1972 Summer,1972,Summer,Munich,Cycling,"Cycling Men's Road Race, Individual",NA
4130,1972 Summer,1972,Summer,Munich,Cycling,Cycling Men's 100 kilometres Team Time Trial,NA
4130,1976 Summer,1976,Summer,Montreal,Cycling,"Cycling Men's Road Race, Individual",NA
4131,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Individual All-Around,NA
4131,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Team All-Around,NA
4131,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Floor Exercise,NA
4131,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Horse Vault,NA
4131,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Uneven Bars,NA
4131,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Balance Beam,NA
4132,1968 Summer,1968,Summer,Mexico City,Cycling,"Cycling Men's Road Race, Individual",NA
4132,1968 Summer,1968,Summer,Mexico City,Cycling,Cycling Men's 100 kilometres Team Time Trial,NA
4133,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,NA
4134,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,NA
4135,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
4136,1936 Summer,1936,Summer,Berlin,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",NA
4137,1992 Summer,1992,Summer,Barcelona,Handball,Handball Men's Handball,NA
4138,2004 Summer,2004,Summer,Athina,Handball,Handball Men's Handball,NA
4139,1972 Summer,1972,Summer,Munich,Handball,Handball Men's Handball,NA
4140,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Men's Basketball,NA
4140,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Men's Basketball,NA
4141,1988 Summer,1988,Summer,Seoul,Cycling,Cycling Men's Points Race,NA
4141,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Men's Road Race, Individual",NA
4142,2004 Summer,2004,Summer,Athina,Handball,Handball Women's Handball,NA
4143,1976 Summer,1976,Summer,Montreal,Sailing,Sailing Mixed One Person Dinghy,NA
4144,1964 Winter,1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,NA
4144,1968 Winter,1968,Winter,Grenoble,Biathlon,Biathlon Men's 20 kilometres,NA
4144,1968 Winter,1968,Winter,Grenoble,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NA
4145,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 100 metres Butterfly,Bronze
4145,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
4146,1964 Summer,1964,Summer,Tokyo,Cycling,"Cycling Men's Road Race, Individual",NA
4147,1972 Summer,1972,Summer,Munich,Hockey,Hockey Men's Hockey,NA
4148,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,NA
4149,1988 Summer,1988,Summer,Seoul,Table Tennis,Table Tennis Men's Doubles,NA
4150,1998 Winter,1998,Winter,Nagano,Snowboarding,Snowboarding Men's Halfpipe,NA
4150,2002 Winter,2002,Winter,Salt Lake City,Snowboarding,Snowboarding Men's Halfpipe,NA
4151,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Women's Two Person Dinghy,NA
4152,2012 Summer,2012,Summer,London,Judo,Judo Men's Heavyweight,NA
4153,1904 Summer,1904,Summer,St. Louis,Cycling,Cycling Men's 1/4 mile,NA
4153,1904 Summer,1904,Summer,St. Louis,Cycling,Cycling Men's 1/2 mile,NA
4153,1904 Summer,1904,Summer,St. Louis,Cycling,Cycling Men's 5 mile,Bronze
4153,1904 Summer,1904,Summer,St. Louis,Cycling,Cycling Men's 25 mile,Silver
4154,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,NA
4155,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 10,000 metres",NA
4156,1992 Summer,1992,Summer,Barcelona,Cycling,Cycling Men's Sprint,NA
4156,1992 Summer,1992,Summer,Barcelona,Cycling,"Cycling Men's 1,000 metres Time Trial",NA
4157,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 50 metres Freestyle,NA
4157,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
4158,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Featherweight,NA
4159,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 1,500 metres",NA
4160,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",NA
4161,2014 Winter,2014,Winter,Sochi,Curling,Curling Men's Curling,Silver
4162,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Women's Hockey,NA
4163,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Women's Hockey,Gold
4164,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 4 x 400 metres Relay,NA
4164,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 800 metres,NA
4164,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,NA
4165,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Backstroke,Gold
4165,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
4166,1908 Summer,1908,Summer,London,Cycling,Cycling Men's Sprint,NA
4166,1908 Summer,1908,Summer,London,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",NA
4166,1908 Summer,1908,Summer,London,Cycling,"Cycling Men's Team Pursuit, 1,980 yards",Bronze
4166,1908 Summer,1908,Summer,London,Cycling,"Cycling Men's 5,000 metres",NA
4166,1908 Summer,1908,Summer,London,Cycling,Cycling Men's 20 kilometres,NA
4166,1908 Summer,1908,Summer,London,Cycling,Cycling Men's 100 kilometres,NA
4167,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,NA
4168,1952 Summer,1952,Summer,Helsinki,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Bronze
4168,1952 Summer,1952,Summer,Helsinki,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Silver
4169,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Marathon,NA
4169,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Marathon,NA
4169,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Marathon,NA
4170,2004 Summer,2004,Summer,Athina,Tennis,Tennis Men's Singles,NA
4170,2004 Summer,2004,Summer,Athina,Tennis,Tennis Men's Doubles,NA
4170,2008 Summer,2008,Summer,Beijing,Tennis,Tennis Men's Singles,NA
4170,2008 Summer,2008,Summer,Beijing,Tennis,Tennis Men's Doubles,NA
4171,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Pole Vault,NA
4171,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Decathlon,NA
4172,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Decathlon,NA
4172,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Decathlon,NA
4173,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,Bronze
4174,1992 Summer,1992,Summer,Barcelona,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
4175,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Downhill,NA
4175,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Super G,NA
4175,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Combined,NA
4176,1968 Summer,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Bronze
4177,1976 Winter,1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Downhill,NA
4177,1976 Winter,1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
4177,1976 Winter,1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Slalom,NA
4177,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
4177,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Men's Slalom,NA
4177,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
4177,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Men's Slalom,NA
4178,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Men's Sabre, Individual",NA
4178,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Men's Sabre, Team",NA
4179,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 20 kilometres Walk,NA
4179,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 20 kilometres Walk,Bronze
4179,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 20 kilometres Walk,NA
4180,1952 Summer,1952,Summer,Helsinki,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",NA
4180,1952 Summer,1952,Summer,Helsinki,Equestrianism,"Equestrianism Men's Three-Day Event, Team",NA
4181,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Breaststroke,NA
4182,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Women's Mountainbike, Cross-Country",NA
4183,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
4183,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
4183,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
4183,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Individual Medley,NA
4184,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 200 metres Individual Medley,NA
4185,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
4185,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Women's Slalom,NA
4185,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
4185,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Women's Slalom,NA
4186,1976 Summer,1976,Summer,Montreal,Boxing,Boxing Men's Bantamweight,NA
4186,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Featherweight,NA
4187,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball Women's Volleyball,Gold
4188,1936 Summer,1936,Summer,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",NA
4188,1936 Summer,1936,Summer,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",NA
4189,1896 Summer,1896,Summer,Athina,Gymnastics,Gymnastics Men's Rope Climbing,Gold
4190,1972 Summer,1972,Summer,Munich,Judo,Judo Men's Half-Middleweight,NA
4191,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 50 metres Freestyle,NA
4191,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 50 metres Freestyle,NA
4192,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Men's Volleyball,NA
4193,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 400 metres,NA
4194,1972 Summer,1972,Summer,Munich,Judo,Judo Men's Heavyweight,NA
4195,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Marathon,NA
4196,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 100 metres Freestyle,NA
4196,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 100 metres Breaststroke,NA
4196,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 100 metres Butterfly,NA
4197,1920 Summer,1920,Summer,Antwerpen,Football,Football Men's Football,NA
4198,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Individual All-Around,NA
4198,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Team All-Around,Silver
4198,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Floor Exercise,Gold
4198,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Horse Vault,Bronze
4198,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Parallel Bars,NA
4198,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Horizontal Bar,NA
4198,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Rings,NA
4198,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Pommelled Horse,NA
4198,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Individual All-Around,Gold
4198,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Team All-Around,Silver
4198,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Floor Exercise,Gold
4198,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Horse Vault,Gold
4198,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Parallel Bars,Silver
4198,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Horizontal Bar,NA
4198,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Rings,Gold
4198,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Pommelled Horse,Bronze
4198,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Individual All-Around,Silver
4198,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Team All-Around,Gold
4198,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Floor Exercise,Silver
4198,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Horse Vault,Gold
4198,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Parallel Bars,NA
4198,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Horizontal Bar,Bronze
4198,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Rings,NA
4198,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Pommelled Horse,NA
4199,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's Discus Throw,NA
4200,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 800 metres,NA
4200,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 800 metres,NA
4201,1972 Summer,1972,Summer,Munich,Football,Football Men's Football,Bronze
4202,1984 Summer,1984,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,Gold
4202,1988 Summer,1988,Summer,Seoul,Water Polo,Water Polo Men's Water Polo,Gold
4203,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxless Pairs,NA
4204,1900 Summer,1900,Summer,Paris,Fencing,"Fencing Men's epee, Masters, Individual",NA
4205,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Small-Bore Rifle, Standing, 50 metres",NA
4205,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Small Bore-Rifle, Standing, 50 metres, Team",NA
4206,1952 Summer,1952,Summer,Helsinki,Cycling,"Cycling Men's 1,000 metres Time Trial",NA
4206,1952 Summer,1952,Summer,Helsinki,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",NA
4207,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Pairs,NA
4207,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxless Pairs,Bronze
4207,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Pairs,Gold
4208,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Pistol, Team",NA
4209,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",NA
4209,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",NA
4209,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",NA
4209,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",NA
4209,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Bronze
4210,2004 Summer,2004,Summer,Athina,Badminton,Badminton Women's Singles,NA
4211,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Silver
4211,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Heavyweight, Freestyle",NA
4212,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",NA
4213,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Butterfly,NA
4214,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Speed Skating,Speed Skating Men's 500 metres,NA
4214,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Speed Skating,"Speed Skating Men's 1,500 metres",NA
4214,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Speed Skating,"Speed Skating Men's 5,000 metres",NA
4215,1960 Summer,1960,Summer,Roma,Cycling,"Cycling Men's Road Race, Individual",NA
4215,1960 Summer,1960,Summer,Roma,Cycling,Cycling Men's 100 kilometres Team Time Trial,NA
4216,2004 Summer,2004,Summer,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,NA
4216,2008 Summer,2008,Summer,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,NA
4217,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Marathon,NA
4218,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 20 kilometres Walk,NA
4219,1996 Summer,1996,Summer,Atlanta,Water Polo,Water Polo Men's Water Polo,NA
4220,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
4220,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
4221,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Men's Road Race, Individual",NA
4221,2004 Summer,2004,Summer,Athina,Cycling,Cycling Men's Individual Time Trial,NA
4222,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",NA
4223,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Quadruple Sculls,NA
4223,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Double Sculls,NA
4224,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 110 metres Hurdles,NA
4224,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's High Jump,NA
4224,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Pentathlon,NA
4224,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Decathlon,NA
4225,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 50 kilometres Walk,NA
